weather_year,techs,locs,carriers,unit,nameplate_capacity
2010,hydrogen_to_methane,NOR_1,methane,tw,1.2626915253221167e-05
2010,hydrogen_to_methane,NOR_2,methane,tw,6.931369636473414e-06
2010,hydrogen_to_methane,NOR_3,methane,tw,7.114187243554436e-06
2010,hydrogen_to_methane,NOR_4,methane,tw,6.596577898708136e-06
2010,hydrogen_to_methane,NOR_5,methane,tw,5.747178163549581e-06
2010,hydrogen_to_methane,NOR_6,methane,tw,6.958627445661344e-06
2010,hydrogen_to_methane,NOR_7,methane,tw,0.0166119940733613
2010,hydrogen_to_methane,POL_1,methane,tw,0.00237350922147
2010,hydrogen_to_methane,POL_2,methane,tw,0.0018597816292724
2010,hydrogen_to_methane,POL_3,methane,tw,0.0019965722325752
2010,hydrogen_to_methane,POL_4,methane,tw,0.0021378411727428
2010,hydrogen_to_methane,POL_5,methane,tw,0.001331121269058
2010,hydrogen_to_methane,PRT_1,methane,tw,1.4858467442676826e-05
2010,hydrogen_to_methane,PRT_2,methane,tw,2.64833975108788e-05
2010,hydrogen_to_methane,ROU_1,methane,tw,1.2062131450114071e-05
2010,hydrogen_to_methane,ROU_2,methane,tw,2.13659648682466e-05
2010,hydrogen_to_methane,ROU_3,methane,tw,0.0002264162694232
2010,hydrogen_to_methane,SRB_1,methane,tw,1.2405672001050838e-05
2010,hydrogen_to_methane,SVK_1,methane,tw,1.4065055412315834e-05
2010,hydrogen_to_methane,SVN_1,methane,tw,7.63362980271164e-06
2010,hydrogen_to_methane,SWE_1,methane,tw,6.963376079454957e-06
2010,hydrogen_to_methane,SWE_2,methane,tw,6.2164862895083005e-06
2010,hydrogen_to_methane,SWE_3,methane,tw,7.436939093904264e-06
2010,hydrogen_to_methane,SWE_4,methane,tw,1.782957843598961e-05
2010,hydrogen_to_methanol,ALB_1,methanol,tw,9.866978689783312e-06
2010,hydrogen_to_methanol,AUT_2,methanol,tw,2.132856290251284e-06
2010,hydrogen_to_methanol,AUT_3,methanol,tw,0.003727815895221
2010,hydrogen_to_methanol,BEL_1,methanol,tw,2.1658378641511964e-06
2010,hydrogen_to_methanol,BGR_1,methanol,tw,1.31593362582361e-05
2010,hydrogen_to_methanol,BIH_1,methanol,tw,3.722402763386663e-06
2010,hydrogen_to_methanol,CHE_1,methanol,tw,1.9339301664969e-06
2010,hydrogen_to_methanol,CHE_2,methanol,tw,2.047094284450422e-06
2010,hydrogen_to_methanol,CZE_1,methanol,tw,2.057504569057472e-06
2010,hydrogen_to_methanol,CZE_2,methanol,tw,4.421659775148908e-06
2010,hydrogen_to_methanol,DEU_1,methanol,tw,3.1961489671284856e-06
2010,hydrogen_to_methanol,DEU_2,methanol,tw,1.6989524589041853e-06
2010,hydrogen_to_methanol,DEU_3,methanol,tw,1.7447616659667026e-06
2010,hydrogen_to_methanol,DEU_4,methanol,tw,1.4935000128694558e-06
2010,hydrogen_to_methanol,DEU_5,methanol,tw,1.8066287118270693e-06
2010,hydrogen_to_methanol,DEU_6,methanol,tw,1.578222509023385e-06
2010,hydrogen_to_methanol,DEU_7,methanol,tw,1.6197463328891918e-06
2010,hydrogen_to_methanol,ESP_1,methanol,tw,0.0133977547236691
2010,hydrogen_to_methanol,ESP_11,methanol,tw,5.511590303184962e-05
2010,hydrogen_to_methanol,ESP_2,methanol,tw,5.944782605154576e-06
2010,hydrogen_to_methanol,ESP_3,methanol,tw,1.1412902849556552e-05
2010,hydrogen_to_methanol,ESP_6,methanol,tw,0.0006917281122414
2010,hydrogen_to_methanol,ESP_8,methanol,tw,1.3166987386861576e-05
2010,hydrogen_to_methanol,ESP_9,methanol,tw,0.0327523999327048
2010,hydrogen_to_methanol,FIN_2,methanol,tw,1.812890606304148e-06
2010,hydrogen_to_methanol,FRA_1,methanol,tw,5.37743787663088e-06
2010,hydrogen_to_methanol,FRA_10,methanol,tw,2.5387201731335497e-06
2010,hydrogen_to_methanol,FRA_12,methanol,tw,1.9097232023759994e-06
2010,hydrogen_to_methanol,FRA_13,methanol,tw,1.0905627772527606e-05
2010,hydrogen_to_methanol,FRA_2,methanol,tw,6.027634458535787e-06
2010,hydrogen_to_methanol,FRA_3,methanol,tw,1.2385250571466234e-05
2010,hydrogen_to_methanol,FRA_6,methanol,tw,3.977440241880561e-06
2010,hydrogen_to_methanol,FRA_7,methanol,tw,2.60467285252797e-06
2010,hydrogen_to_methanol,FRA_8,methanol,tw,0.0106854049861555
2010,hydrogen_to_methanol,GBR_3,methanol,tw,1.648933735879811e-05
2010,hydrogen_to_methanol,GBR_4,methanol,tw,6.726811175562757e-06
2010,hydrogen_to_methanol,GBR_5,methanol,tw,0.0286685537257807
2010,hydrogen_to_methanol,GBR_6,methanol,tw,0.0001187384882763
2010,hydrogen_to_methanol,GRC_1,methanol,tw,1.644802560797104e-05
2010,hydrogen_to_methanol,HRV_1,methanol,tw,3.985874875361528e-06
2010,hydrogen_to_methanol,HUN_1,methanol,tw,0.0125489330592524
2010,hydrogen_to_methanol,ISL_1,methanol,tw,0.0107722667495953
2010,hydrogen_to_methanol,ITA_1,methanol,tw,2.0044978863227824e-06
2010,hydrogen_to_methanol,ITA_2,methanol,tw,2.469646828421259e-06
2010,hydrogen_to_methanol,ITA_3,methanol,tw,3.543451636161065e-06
2010,hydrogen_to_methanol,ITA_4,methanol,tw,0.0085405396241203
2010,hydrogen_to_methanol,ITA_5,methanol,tw,0.0102906100921084
2010,hydrogen_to_methanol,ITA_6,methanol,tw,0.0028659162802586
2010,hydrogen_to_methanol,LTU_1,methanol,tw,2.0705206589050027e-06
2010,hydrogen_to_methanol,LVA_1,methanol,tw,4.641531201236521e-06
2010,hydrogen_to_methanol,MKD_1,methanol,tw,5.711789264954915e-06
2010,hydrogen_to_methanol,MNE_1,methanol,tw,5.541626071556801e-06
2010,hydrogen_to_methanol,NLD_1,methanol,tw,2.634980959801668e-06
2010,hydrogen_to_methanol,NOR_2,methanol,tw,2.0805721857239263e-06
2010,hydrogen_to_methanol,NOR_3,methanol,tw,2.3608671250463244e-06
2010,hydrogen_to_methanol,NOR_4,methanol,tw,1.493319641293193e-06
2010,hydrogen_to_methanol,NOR_5,methanol,tw,1.6872915289980808e-06
2010,hydrogen_to_methanol,NOR_6,methanol,tw,2.372761716309542e-06
2010,hydrogen_to_methanol,POL_1,methanol,tw,1.9764489178067838e-06
2010,hydrogen_to_methanol,POL_2,methanol,tw,1.7587458539601815e-06
2010,hydrogen_to_methanol,POL_3,methanol,tw,1.8172216225834672e-06
2010,hydrogen_to_methanol,POL_4,methanol,tw,2.160369668717219e-06
2010,hydrogen_to_methanol,POL_5,methanol,tw,7.240379702022853e-06
2010,hydrogen_to_methanol,PRT_1,methanol,tw,1.6308192971866155e-05
2010,hydrogen_to_methanol,PRT_2,methanol,tw,0.0300360916112751
2010,hydrogen_to_methanol,ROU_1,methanol,tw,7.160200509280606e-06
2010,hydrogen_to_methanol,ROU_2,methanol,tw,6.370406774905161e-06
2010,hydrogen_to_methanol,ROU_3,methanol,tw,0.0108539838745574
2010,hydrogen_to_methanol,SRB_1,methanol,tw,6.055520007279445e-06
2010,hydrogen_to_methanol,SVK_1,methanol,tw,3.74396866395661e-06
2010,hydrogen_to_methanol,SVN_1,methanol,tw,3.2414260638385167e-06
2010,hydrogen_to_methanol,SWE_3,methanol,tw,1.6626808859799208e-06
2010,hydrogen_to_methanol,SWE_4,methanol,tw,0.0141392413853308
2010,light_transport_ev,ALB_1,transport,billion_km_per_hour,0.1283039669652042
2010,light_transport_ev,AUT_1,transport,billion_km_per_hour,0.2887097978068492
2010,light_transport_ev,AUT_2,transport,billion_km_per_hour,0.3873458878116952
2010,light_transport_ev,AUT_3,transport,billion_km_per_hour,0.5233419992579986
2010,light_transport_ev,BEL_1,transport,billion_km_per_hour,1.4469570910493827
2010,light_transport_ev,BGR_1,transport,billion_km_per_hour,0.7539667283950616
2010,light_transport_ev,BIH_1,transport,billion_km_per_hour,0.1912537962895485
2010,light_transport_ev,CHE_1,transport,billion_km_per_hour,1.4741723433507734
2010,light_transport_ev,CHE_2,transport,billion_km_per_hour,0.2090362510521733
2010,light_transport_ev,CYP_1,transport,billion_km_per_hour,0.136447036728395
2010,light_transport_ev,CZE_1,transport,billion_km_per_hour,0.7214847329400018
2010,light_transport_ev,CZE_2,transport,billion_km_per_hour,0.5320693155167884
2010,light_transport_ev,DEU_1,transport,billion_km_per_hour,1.8051427665688635
2010,light_transport_ev,DEU_2,transport,billion_km_per_hour,1.0503206171924129
2010,light_transport_ev,DEU_3,transport,billion_km_per_hour,2.430004809445639
2010,light_transport_ev,DEU_4,transport,billion_km_per_hour,1.1004155211258406
2010,light_transport_ev,DEU_5,transport,billion_km_per_hour,1.5344192062388884
2010,light_transport_ev,DEU_6,transport,billion_km_per_hour,1.4700488595857808
2010,light_transport_ev,DEU_7,transport,billion_km_per_hour,1.7552822568796127
2010,light_transport_ev,DNK_1,transport,billion_km_per_hour,0.3390204297292749
2010,light_transport_ev,DNK_2,transport,billion_km_per_hour,0.2958795458880091
2010,light_transport_ev,ESP_1,transport,billion_km_per_hour,0.377466645620373
2010,light_transport_ev,ESP_10,transport,billion_km_per_hour,0.4343295198063545
2010,light_transport_ev,ESP_11,transport,billion_km_per_hour,1.0290274454958903
2010,light_transport_ev,ESP_2,transport,billion_km_per_hour,0.3730502943629156
2010,light_transport_ev,ESP_3,transport,billion_km_per_hour,0.2529824947390003
2010,light_transport_ev,ESP_4,transport,billion_km_per_hour,0.456080886821086
2010,light_transport_ev,ESP_5,transport,billion_km_per_hour,0.1955096188435995
2010,light_transport_ev,ESP_6,transport,billion_km_per_hour,1.1186125889184837
2010,light_transport_ev,ESP_7,transport,billion_km_per_hour,1.005188700206321
2010,light_transport_ev,ESP_8,transport,billion_km_per_hour,0.3323888720075046
2010,light_transport_ev,ESP_9,transport,billion_km_per_hour,0.7529983168204473
2010,light_transport_ev,EST_1,transport,billion_km_per_hour,0.1472552391975308
2010,light_transport_ev,FIN_1,transport,billion_km_per_hour,0.0967401290327967
2010,light_transport_ev,FIN_2,transport,billion_km_per_hour,0.7104334641770798
2010,light_transport_ev,FRA_1,transport,billion_km_per_hour,0.7860046566845187
2010,light_transport_ev,FRA_10,transport,billion_km_per_hour,1.940539441017736
2010,light_transport_ev,FRA_11,transport,billion_km_per_hour,0.2653526562056225
2010,light_transport_ev,FRA_12,transport,billion_km_per_hour,0.7151630324856207
2010,light_transport_ev,FRA_13,transport,billion_km_per_hour,0.995696848096482
2010,light_transport_ev,FRA_14,transport,billion_km_per_hour,0.1161607735330294
2010,light_transport_ev,FRA_15,transport,billion_km_per_hour,0.0447926052983098
2010,light_transport_ev,FRA_2,transport,billion_km_per_hour,0.4553017478480747
2010,light_transport_ev,FRA_3,transport,billion_km_per_hour,0.7950397341354696
2010,light_transport_ev,FRA_4,transport,billion_km_per_hour,0.6183232036355861
2010,light_transport_ev,FRA_5,transport,billion_km_per_hour,0.507094767903219
2010,light_transport_ev,FRA_6,transport,billion_km_per_hour,0.5176250589924077
2010,light_transport_ev,FRA_7,transport,billion_km_per_hour,0.4908005977381074
2010,light_transport_ev,FRA_8,transport,billion_km_per_hour,0.6896998007610643
2010,light_transport_ev,FRA_9,transport,billion_km_per_hour,0.2858238207264806
2010,light_transport_ev,GBR_1,transport,billion_km_per_hour,2.98318595592026
2010,light_transport_ev,GBR_2,transport,billion_km_per_hour,0.6413561563941296
2010,light_transport_ev,GBR_3,transport,billion_km_per_hour,2.7585302201305124
2010,light_transport_ev,GBR_4,transport,billion_km_per_hour,0.7465216422880777
2010,light_transport_ev,GBR_5,transport,billion_km_per_hour,0.418891745963571
2010,light_transport_ev,GBR_6,transport,billion_km_per_hour,0.2173641518343134
2010,light_transport_ev,GRC_1,transport,billion_km_per_hour,0.6015706646662948
2010,light_transport_ev,GRC_2,transport,billion_km_per_hour,0.9232399205188908
2010,light_transport_ev,HRV_1,transport,billion_km_per_hour,0.4040124222222222
2010,light_transport_ev,HUN_1,transport,billion_km_per_hour,0.8176789466049383
2010,light_transport_ev,IRL_1,transport,billion_km_per_hour,0.5316659537037036
2010,light_transport_ev,ISL_1,transport,billion_km_per_hour,0.0505770460105432
2010,light_transport_ev,ITA_1,transport,billion_km_per_hour,4.923139799817486
2010,light_transport_ev,ITA_2,transport,billion_km_per_hour,1.0919255785531
2010,light_transport_ev,ITA_3,transport,billion_km_per_hour,2.2408550979318376
2010,light_transport_ev,ITA_4,transport,billion_km_per_hour,1.172709648972338
2010,light_transport_ev,ITA_5,transport,billion_km_per_hour,0.8492937911501499
2010,light_transport_ev,ITA_6,transport,billion_km_per_hour,0.2796282635133601
2010,light_transport_ev,LTU_1,transport,billion_km_per_hour,0.3328885296296296
2010,light_transport_ev,LUX_1,transport,billion_km_per_hour,0.0892461842592592
2010,light_transport_ev,LVA_1,transport,billion_km_per_hour,0.16638245
2010,light_transport_ev,MKD_1,transport,billion_km_per_hour,0.1061615368521418
2010,light_transport_ev,MNE_1,transport,billion_km_per_hour,0.0464301612673469
2010,light_transport_ev,NLD_1,transport,billion_km_per_hour,2.1467921441358024
2010,light_transport_ev,NOR_1,transport,billion_km_per_hour,0.0769811751612354
2010,light_transport_ev,NOR_2,transport,billion_km_per_hour,0.0699027624049958
2010,light_transport_ev,NOR_3,transport,billion_km_per_hour,0.0646710255894488
2010,light_transport_ev,NOR_4,transport,billion_km_per_hour,0.2087560208085391
2010,light_transport_ev,NOR_5,transport,billion_km_per_hour,0.0542869306938817
2010,light_transport_ev,NOR_6,transport,billion_km_per_hour,0.0499516354310422
2010,light_transport_ev,NOR_7,transport,billion_km_per_hour,0.0070886736534438
2010,light_transport_ev,POL_1,transport,billion_km_per_hour,1.129170032049004
2010,light_transport_ev,POL_2,transport,billion_km_per_hour,0.749122046036294
2010,light_transport_ev,POL_3,transport,billion_km_per_hour,1.104321599489319
2010,light_transport_ev,POL_4,transport,billion_km_per_hour,1.0763489466873275
2010,light_transport_ev,POL_5,transport,billion_km_per_hour,0.746792832528179
2010,light_transport_ev,PRT_1,transport,billion_km_per_hour,0.7019906772671857
2010,light_transport_ev,PRT_2,transport,billion_km_per_hour,0.7600472162513328
2010,light_transport_ev,ROU_1,transport,billion_km_per_hour,0.3011779650032535
2010,light_transport_ev,ROU_2,transport,billion_km_per_hour,0.4631771533340673
2010,light_transport_ev,ROU_3,transport,billion_km_per_hour,0.4115228066626793
2010,light_transport_ev,SRB_1,transport,billion_km_per_hour,0.4888398693570289
2010,light_transport_ev,SVK_1,transport,billion_km_per_hour,0.4519237981481482
2010,light_transport_ev,SVN_1,transport,billion_km_per_hour,0.2900619200617284
2010,light_transport_ev,SWE_1,transport,billion_km_per_hour,0.0301461879584849
2010,light_transport_ev,SWE_2,transport,billion_km_per_hour,0.1090395810434817
2010,light_transport_ev,SWE_3,transport,billion_km_per_hour,0.8151272765567192
2010,light_transport_ev,SWE_4,transport,billion_km_per_hour,0.2364753741944007
2010,light_transport_ice,NOR_7,transport,billion_km_per_hour,8.024589911601131e-07
2010,methane_boiler,ALB_1,heat,tw,5.912361921078961e-06
2010,methane_boiler,AUT_1,heat,tw,6.256011909953913e-06
2010,methane_boiler,AUT_2,heat,tw,8.488873626737637e-06
2010,methane_boiler,AUT_3,heat,tw,0.0010595784231406
2010,methane_boiler,BEL_1,heat,tw,1.3676791650192434e-05
2010,methane_boiler,BGR_1,heat,tw,1.946189987022496e-05
2010,methane_boiler,BIH_1,heat,tw,5.67470304277646e-06
2010,methane_boiler,CHE_1,heat,tw,5.876662413279102e-06
2010,methane_boiler,CHE_2,heat,tw,5.571812314419283e-06
2010,methane_boiler,CYP_1,heat,tw,8.895063321055178e-06
2010,methane_boiler,CZE_1,heat,tw,2.391764698931577e-05
2010,methane_boiler,CZE_2,heat,tw,0.0031887968751615
2010,methane_boiler,DEU_1,heat,tw,0.0089970350789681
2010,methane_boiler,DEU_2,heat,tw,0.0151021311705781
2010,methane_boiler,DEU_3,heat,tw,1.4674698469615044e-05
2010,methane_boiler,DEU_4,heat,tw,2.332605325362546e-05
2010,methane_boiler,DEU_5,heat,tw,1.2404626291746576e-05
2010,methane_boiler,DEU_6,heat,tw,1.0452733818432035e-05
2010,methane_boiler,DEU_7,heat,tw,9.51790434832277e-06
2010,methane_boiler,DNK_1,heat,tw,6.544698060195876e-06
2010,methane_boiler,DNK_2,heat,tw,7.549562551873086e-06
2010,methane_boiler,ESP_1,heat,tw,5.0748090417295065e-06
2010,methane_boiler,ESP_10,heat,tw,6.304231993037329e-06
2010,methane_boiler,ESP_11,heat,tw,6.894412847524436e-06
2010,methane_boiler,ESP_2,heat,tw,5.112581892894779e-06
2010,methane_boiler,ESP_3,heat,tw,5.481310398856206e-06
2010,methane_boiler,ESP_4,heat,tw,5.400751596187316e-06
2010,methane_boiler,ESP_5,heat,tw,5.8516643635547e-06
2010,methane_boiler,ESP_6,heat,tw,6.214819679688453e-06
2010,methane_boiler,ESP_7,heat,tw,6.379025002166017e-06
2010,methane_boiler,ESP_8,heat,tw,6.653707807065207e-06
2010,methane_boiler,ESP_9,heat,tw,7.166158259321947e-06
2010,methane_boiler,EST_1,heat,tw,5.638552713530336e-06
2010,methane_boiler,FIN_1,heat,tw,5.419861048325517e-06
2010,methane_boiler,FIN_2,heat,tw,6.667771341383409e-06
2010,methane_boiler,FRA_1,heat,tw,7.472281080913489e-06
2010,methane_boiler,FRA_10,heat,tw,1.1833058480220492e-05
2010,methane_boiler,FRA_11,heat,tw,7.407762031321743e-06
2010,methane_boiler,FRA_12,heat,tw,8.734260906075708e-06
2010,methane_boiler,FRA_13,heat,tw,9.90377138186927e-06
2010,methane_boiler,FRA_14,heat,tw,8.756078104645002e-06
2010,methane_boiler,FRA_15,heat,tw,6.889040718510093e-06
2010,methane_boiler,FRA_2,heat,tw,7.613133853928204e-06
2010,methane_boiler,FRA_3,heat,tw,7.672885815138018e-06
2010,methane_boiler,FRA_4,heat,tw,8.390442763030757e-06
2010,methane_boiler,FRA_5,heat,tw,7.285479666352529e-06
2010,methane_boiler,FRA_6,heat,tw,7.619531310113769e-06
2010,methane_boiler,FRA_7,heat,tw,6.804951896955004e-06
2010,methane_boiler,FRA_8,heat,tw,6.569240634305318e-06
2010,methane_boiler,FRA_9,heat,tw,6.752905519647383e-06
2010,methane_boiler,GBR_1,heat,tw,6.385836417722514e-06
2010,methane_boiler,GBR_2,heat,tw,6.085570682503018e-06
2010,methane_boiler,GBR_3,heat,tw,6.322126429630077e-06
2010,methane_boiler,GBR_4,heat,tw,5.508664900633565e-06
2010,methane_boiler,GBR_5,heat,tw,5.1292343108608575e-06
2010,methane_boiler,GBR_6,heat,tw,5.204315599242491e-06
2010,methane_boiler,GRC_1,heat,tw,1.2868300639661757e-05
2010,methane_boiler,GRC_2,heat,tw,1.7545470069169992e-05
2010,methane_boiler,HRV_1,heat,tw,1.0960415876354716e-05
2010,methane_boiler,HUN_1,heat,tw,2.7321996106958756e-05
2010,methane_boiler,IRL_1,heat,tw,5.358886628841591e-06
2010,methane_boiler,ISL_1,heat,tw,4.895630895814467e-06
2010,methane_boiler,ITA_1,heat,tw,9.230708751199765e-06
2010,methane_boiler,ITA_2,heat,tw,7.786272071544435e-06
2010,methane_boiler,ITA_3,heat,tw,8.072852549622516e-06
2010,methane_boiler,ITA_4,heat,tw,8.62333318459327e-06
2010,methane_boiler,ITA_5,heat,tw,6.267142256240318e-06
2010,methane_boiler,ITA_6,heat,tw,6.302845454012946e-06
2010,methane_boiler,LTU_1,heat,tw,5.543018759765719e-06
2010,methane_boiler,LUX_1,heat,tw,5.553914933656424e-06
2010,methane_boiler,LVA_1,heat,tw,7.676894755330309e-06
2010,methane_boiler,MKD_1,heat,tw,5.861338730187435e-06
2010,methane_boiler,MNE_1,heat,tw,5.430735418238185e-06
2010,methane_boiler,NLD_1,heat,tw,1.6636397006464305e-05
2010,methane_boiler,NOR_1,heat,tw,5.288552037341652e-06
2010,methane_boiler,NOR_2,heat,tw,5.515940347328994e-06
2010,methane_boiler,NOR_3,heat,tw,5.189545646157149e-06
2010,methane_boiler,NOR_4,heat,tw,6.201474880954068e-06
2010,methane_boiler,NOR_5,heat,tw,5.120681373949708e-06
2010,methane_boiler,NOR_6,heat,tw,5.312252055436439e-06
2010,methane_boiler,NOR_7,heat,tw,5.133061888295641e-06
2010,methane_boiler,POL_1,heat,tw,0.0075300164111495
2010,methane_boiler,POL_2,heat,tw,0.0066468455976428
2010,methane_boiler,POL_3,heat,tw,0.0063116614655031
2010,methane_boiler,POL_4,heat,tw,0.0071353578784168
2010,methane_boiler,POL_5,heat,tw,0.0041465822188864
2010,methane_boiler,PRT_1,heat,tw,5.291390896264133e-06
2010,methane_boiler,PRT_2,heat,tw,5.920567421478307e-06
2010,methane_boiler,ROU_1,heat,tw,8.987171639345674e-06
2010,methane_boiler,ROU_2,heat,tw,4.887633945255042e-05
2010,methane_boiler,ROU_3,heat,tw,0.0009231527619407
2010,methane_boiler,SRB_1,heat,tw,1.3558528180141482e-05
2010,methane_boiler,SVK_1,heat,tw,1.9163588297452216e-05
2010,methane_boiler,SVN_1,heat,tw,5.64388849468649e-06
2010,methane_boiler,SWE_1,heat,tw,5.526465649198503e-06
2010,methane_boiler,SWE_2,heat,tw,5.696834411428901e-06
2010,methane_boiler,SWE_3,heat,tw,8.409026519247986e-06
2010,methane_boiler,SWE_4,heat,tw,6.772555205388974e-06
2010,methane_storage,AUT_1,methane,tw,0.0130731215277777
2010,methane_storage,AUT_2,methane,tw,0.0130731215277777
2010,methane_storage,AUT_3,methane,tw,0.0130731215277777
2010,methane_storage,BEL_1,methane,tw,0.0053675
2010,methane_storage,BGR_1,methane,tw,0.0057470833333333
2010,methane_storage,CZE_1,methane,tw,0.0124760571188783
2010,methane_storage,CZE_2,methane,tw,0.0124760571188783
2010,methane_storage,DEU_1,methane,tw,0.0337407700119047
2010,methane_storage,DEU_2,methane,tw,0.0337407700119047
2010,methane_storage,DEU_3,methane,tw,0.0337407700119047
2010,methane_storage,DEU_4,methane,tw,0.0337407700119047
2010,methane_storage,DEU_5,methane,tw,0.0337407700119047
2010,methane_storage,DEU_6,methane,tw,0.0337407700119047
2010,methane_storage,DEU_7,methane,tw,0.0337407700119047
2010,methane_storage,DNK_1,methane,tw,0.003075
2010,methane_storage,DNK_2,methane,tw,0.003075
2010,methane_storage,ESP_1,methane,tw,0.0006454545454545
2010,methane_storage,ESP_10,methane,tw,0.0006454545454545
2010,methane_storage,ESP_11,methane,tw,0.0006454545454545
2010,methane_storage,ESP_2,methane,tw,0.0006454545454545
2010,methane_storage,ESP_3,methane,tw,0.0006454545454545
2010,methane_storage,ESP_4,methane,tw,0.0006454545454545
2010,methane_storage,ESP_5,methane,tw,0.0006454545454545
2010,methane_storage,ESP_6,methane,tw,0.0006454545454545
2010,methane_storage,ESP_7,methane,tw,0.0006454545454545
2010,methane_storage,ESP_8,methane,tw,0.0006454545454545
2010,methane_storage,ESP_9,methane,tw,0.0006454545454545
2010,methane_storage,FRA_1,methane,tw,0.0056677777777777
2010,methane_storage,FRA_10,methane,tw,0.0056677777777777
2010,methane_storage,FRA_11,methane,tw,0.0056677777777777
2010,methane_storage,FRA_12,methane,tw,0.0056677777777777
2010,methane_storage,FRA_13,methane,tw,0.0056677777777777
2010,methane_storage,FRA_14,methane,tw,0.0056677777777777
2010,methane_storage,FRA_15,methane,tw,0.0056677777777777
2010,methane_storage,FRA_2,methane,tw,0.0056677777777777
2010,methane_storage,FRA_3,methane,tw,0.0056677777777777
2010,methane_storage,FRA_4,methane,tw,0.0056677777777777
2010,methane_storage,FRA_5,methane,tw,0.0056677777777777
2010,methane_storage,FRA_6,methane,tw,0.0056677777777777
2010,methane_storage,FRA_7,methane,tw,0.0056677777777777
2010,methane_storage,FRA_8,methane,tw,0.0056677777777777
2010,methane_storage,FRA_9,methane,tw,0.0056677777777777
2010,methane_storage,GBR_1,methane,tw,0.0152183402777777
2010,methane_storage,GBR_2,methane,tw,0.0152183402777777
2010,methane_storage,GBR_3,methane,tw,0.0152183402777777
2010,methane_storage,GBR_4,methane,tw,0.0152183402777777
2010,methane_storage,GBR_5,methane,tw,0.0152183402777777
2010,methane_storage,GBR_6,methane,tw,0.0152183402777777
2010,methane_storage,GRC_1,methane,tw,0.0010340624999999
2010,methane_storage,GRC_2,methane,tw,0.0010340624999999
2010,methane_storage,HRV_1,methane,tw,0.0029791666666666
2010,methane_storage,HUN_1,methane,tw,0.0273973333333333
2010,methane_storage,ITA_1,methane,tw,0.0212555974451754
2010,methane_storage,ITA_2,methane,tw,0.0212555974451754
2010,methane_storage,ITA_3,methane,tw,0.0212555974451754
2010,methane_storage,ITA_4,methane,tw,0.0212555974451754
2010,methane_storage,ITA_5,methane,tw,0.0212555974451754
2010,methane_storage,ITA_6,methane,tw,0.0212555974451754
2010,methane_storage,LVA_1,methane,tw,0.01028125
2010,methane_storage,NLD_1,methane,tw,0.0852873333333333
2010,methane_storage,POL_1,methane,tw,0.005388816531474
2010,methane_storage,POL_2,methane,tw,0.005388816531474
2010,methane_storage,POL_3,methane,tw,0.005388816531474
2010,methane_storage,POL_4,methane,tw,0.005388816531474
2010,methane_storage,POL_5,methane,tw,0.005388816531474
2010,methane_storage,PRT_1,methane,tw,0.0013141666666666
2010,methane_storage,PRT_2,methane,tw,0.0013141666666666
2010,methane_storage,ROU_1,methane,tw,0.0053839097222222
2010,methane_storage,ROU_2,methane,tw,0.0053839097222222
2010,methane_storage,ROU_3,methane,tw,0.0053839097222222
2010,methane_storage,SRB_1,methane,tw,0.0017832291666666
2010,methane_storage,SVK_1,methane,tw,0.0202817916666666
2010,methane_storage,SWE_1,methane,tw,8.250000000000001e-05
2010,methane_storage,SWE_2,methane,tw,8.250000000000001e-05
2010,methane_storage,SWE_3,methane,tw,8.250000000000001e-05
2010,methane_storage,SWE_4,methane,tw,8.250000000000001e-05
2010,nuclear,BGR_1,electricity,tw,8.834272442083391e-07
2010,nuclear,CZE_1,electricity,tw,0.0032544906440849
2010,nuclear,CZE_2,electricity,tw,0.0029758905107369
2010,nuclear,FIN_2,electricity,tw,8.979344669220136e-07
2010,nuclear,FRA_1,electricity,tw,0.0021816040897954
2010,nuclear,FRA_11,electricity,tw,0.0009130724473611
2010,nuclear,FRA_12,electricity,tw,0.0024256568337371
2010,nuclear,FRA_13,electricity,tw,0.0046836894780698
2010,nuclear,FRA_14,electricity,tw,0.0010455247223127
2010,nuclear,FRA_4,electricity,tw,0.0023035873580861
2010,nuclear,FRA_5,electricity,tw,0.0027913830045829
2010,nuclear,FRA_6,electricity,tw,0.0025512112059173
2010,nuclear,FRA_7,electricity,tw,0.0021781111557086
2010,nuclear,FRA_9,electricity,tw,0.0009270039294219
2010,nuclear,GBR_1,electricity,tw,0.0018591549295774
2010,nuclear,GBR_2,electricity,tw,0.0009859154929577
2010,nuclear,GBR_3,electricity,tw,0.0032225352112676
2010,nuclear,GBR_4,electricity,tw,0.0028323943661971
2010,nuclear,HUN_1,electricity,tw,0.0024
2010,nuclear,ROU_3,electricity,tw,0.0006500437420535
2010,nuclear,SVK_1,electricity,tw,0.0009400466688365
2010,open_field_pv,ALB_1,electricity,tw,0.0080463476128067
2010,open_field_pv,AUT_1,electricity,tw,0.0105136412838831
2010,open_field_pv,AUT_2,electricity,tw,0.0322093185885301
2010,open_field_pv,AUT_3,electricity,tw,3.0392756948893292e-05
2010,open_field_pv,BEL_1,electricity,tw,0.0145491905711952
2010,open_field_pv,BGR_1,electricity,tw,0.0711432439097768
2010,open_field_pv,BIH_1,electricity,tw,7.572534628787653e-05
2010,open_field_pv,CHE_1,electricity,tw,0.0439775953396677
2010,open_field_pv,CHE_2,electricity,tw,0.0113370782234159
