locs,spores,techs,energy_cap,cases,to_locs,names,colors,inheritance,locs_coordinates_lat,locs_coordinates_lon,to_locs_coordinates_lat,to_locs_coordinates_lon,carrier_in,carrier_out,case_spore,spores_numeric
NL,0,pp_nuclear_gen3,0.0,spores_max_nuclear_eur_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,pp_nuclear_smr,0.0,spores_max_nuclear_eur_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,pp_ocgt_gas,3.311407877978588,spores_max_nuclear_eur_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,pp_ocgt_hyd,0.6481936289999988,spores_max_nuclear_eur_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,pv_rooftop,40.3265196426426,spores_max_nuclear_eur_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,pv_utility,0.0,spores_max_nuclear_eur_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,reformer_atr_ccs_98,0.0,spores_max_nuclear_eur_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_0,22
NL,0,reformer_smr,0.0,spores_max_nuclear_eur_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_0,22
NL,0,reformer_smr_ccs_90,0.0,spores_max_nuclear_eur_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_0,22
NL,0,saltcavern_gas,3.75,spores_max_nuclear_eur_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_0,22
NL,0,saltcavern_hyd,3.75,spores_max_nuclear_eur_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_0,22
NL,0,wind_offshore,2.7902497499888343,spores_max_nuclear_eur_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL,0,wind_onshore,12.0,spores_max_nuclear_eur_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_1,0,free_transmission:NL,3.6849345959806574,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_1,0,transmission_hvac:DE,3.75,spores_max_nuclear_eur_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_2,0,free_transmission:NL,3.341007367022464,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_2,0,transmission_hvac:BE,3.4000000000000004,spores_max_nuclear_eur_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_3,0,free_transmission:NL,2.9897214784355493,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_3,0,transmission_hvdc:UK,3.0000000000000004,spores_max_nuclear_eur_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_4,0,free_transmission:NL,1.3912504699197137,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_4,0,transmission_hvdc:DK,0.7000000000000001,spores_max_nuclear_eur_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NL_4,0,transmission_hvdc:NO,0.7000000000000001,spores_max_nuclear_eur_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NO,0,import_elc_interconnector,0.7,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
NO,0,transmission_hvdc:NL_4,0.7000000000000001,spores_max_nuclear_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_0,22
UK,0,import_elc_interconnector,3.0,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_max_nuclear_eur_2050_0,22
UK,0,transmission_hvdc:NL_3,3.0000000000000004,spores_max_nuclear_eur_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_max_nuclear_eur_2050_0,22
BE,1,import_elc_interconnector,3.4,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
BE,1,transmission_hvac:NL_2,0.6608364058022562,spores_max_nuclear_eur_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_max_nuclear_eur_2050_1,23
DE,1,import_elc_interconnector,6.0,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
DE,1,transmission_hvac:NL_1,1.638600771137999,spores_max_nuclear_eur_2050,NL_1,Transmission - Electricity HVAC,#795548,power_transmission.transmission,52.02040854483887,7.279926060167003,51.96367578600893,6.807852774557378,electricity,electricity,spores_max_nuclear_eur_2050_1,23
DK,1,import_elc_interconnector,0.7,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,55.4325571130993,8.401542890776913,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
DK,1,transmission_hvdc:NL_4,0.7000000000000001,spores_max_nuclear_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,55.4325571130993,8.401542890776913,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,bss_liion,0.2255085002427973,spores_max_nuclear_eur_2050,,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,bss_nas,0.0,spores_max_nuclear_eur_2050,,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,bss_vanadium,4.411764705882353,spores_max_nuclear_eur_2050,,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,co2_atmosphere,1016.0,spores_max_nuclear_eur_2050,,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_emitted,co2_emitted,spores_max_nuclear_eur_2050_1,23
NL,1,co2_storage,2.0,spores_max_nuclear_eur_2050,,CO2 - Capture and storage,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_pure,co2_pure,spores_max_nuclear_eur_2050_1,23
NL,1,demand_elc,42.0,spores_max_nuclear_eur_2050,,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,demand_gas,31.0,spores_max_nuclear_eur_2050,,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_1,23
NL,1,demand_hyd,43.0,spores_max_nuclear_eur_2050,,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,electrolyser_alk,1.3195689472453886,spores_max_nuclear_eur_2050,,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,electrolyser_pem,0.0,spores_max_nuclear_eur_2050,,Electrolyser - PEM,#7e7a36,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,electrolyser_soe,0.0,spores_max_nuclear_eur_2050,,Electrolyser - SOE,#bc7967,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,free_transmission:NL_1,1.610169778817866,spores_max_nuclear_eur_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,free_transmission:NL_2,0.6493703824064659,spores_max_nuclear_eur_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,free_transmission:NL_3,2.6907493305919945,spores_max_nuclear_eur_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,free_transmission:NL_4,1.3912504699197137,spores_max_nuclear_eur_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,import_ammonia_cracker,36.55363825275461,spores_max_nuclear_eur_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,import_lng_terminal,23.38987565833333,spores_max_nuclear_eur_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_1,23
NL,1,load_shedding_elc,0.1358324720090592,spores_max_nuclear_eur_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,load_shedding_gas,3.677535075000005,spores_max_nuclear_eur_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_1,23
NL,1,load_shedding_hyd,1.6802554163756551,spores_max_nuclear_eur_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,pp_ccgt_gas,0.26071436,spores_max_nuclear_eur_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_ccgt_gas_ccs,0.0,spores_max_nuclear_eur_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_ccgt_hyd,0.0,spores_max_nuclear_eur_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_nuclear_gen3,0.0,spores_max_nuclear_eur_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_nuclear_smr,27.00162525102791,spores_max_nuclear_eur_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_ocgt_gas,1.5507007089630376,spores_max_nuclear_eur_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pp_ocgt_hyd,1.8601091152905465,spores_max_nuclear_eur_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pv_rooftop,0.0,spores_max_nuclear_eur_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,pv_utility,11.9029960690364,spores_max_nuclear_eur_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,reformer_atr_ccs_98,0.0,spores_max_nuclear_eur_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,reformer_smr,0.0,spores_max_nuclear_eur_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,reformer_smr_ccs_90,0.0,spores_max_nuclear_eur_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,saltcavern_gas,3.75,spores_max_nuclear_eur_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_1,23
NL,1,saltcavern_hyd,3.75,spores_max_nuclear_eur_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_1,23
NL,1,wind_offshore,0.0,spores_max_nuclear_eur_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL,1,wind_onshore,1.4992821148442677,spores_max_nuclear_eur_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_1,1,free_transmission:NL,1.610169778817866,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_1,1,transmission_hvac:DE,1.638600771137999,spores_max_nuclear_eur_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_2,1,free_transmission:NL,0.6493703824064659,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_2,1,transmission_hvac:BE,0.6608364058022562,spores_max_nuclear_eur_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_3,1,free_transmission:NL,2.6907493305919945,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_3,1,transmission_hvdc:UK,2.7,spores_max_nuclear_eur_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_4,1,free_transmission:NL,1.3912504699197137,spores_max_nuclear_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_4,1,transmission_hvdc:DK,0.7000000000000001,spores_max_nuclear_eur_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NL_4,1,transmission_hvdc:NO,0.6999999999999998,spores_max_nuclear_eur_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NO,1,import_elc_interconnector,0.7,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
NO,1,transmission_hvdc:NL_4,0.6999999999999998,spores_max_nuclear_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_1,23
UK,1,import_elc_interconnector,3.0,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_max_nuclear_eur_2050_1,23
UK,1,transmission_hvdc:NL_3,2.7,spores_max_nuclear_eur_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_max_nuclear_eur_2050_1,23
BE,2,import_elc_interconnector,3.4,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
BE,2,transmission_hvac:NL_2,0.5835989346787687,spores_max_nuclear_eur_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_max_nuclear_eur_2050_2,24
DE,2,import_elc_interconnector,6.0,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
DE,2,transmission_hvac:NL_1,1.5,spores_max_nuclear_eur_2050,NL_1,Transmission - Electricity HVAC,#795548,power_transmission.transmission,52.02040854483887,7.279926060167003,51.96367578600893,6.807852774557378,electricity,electricity,spores_max_nuclear_eur_2050_2,24
DK,2,import_elc_interconnector,0.7,spores_max_nuclear_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,55.4325571130993,8.401542890776913,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
DK,2,transmission_hvdc:NL_4,0.7000000000000001,spores_max_nuclear_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,55.4325571130993,8.401542890776913,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,bss_liion,0.0,spores_max_nuclear_eur_2050,,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,bss_nas,3.3665055154195085,spores_max_nuclear_eur_2050,,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,bss_vanadium,0.0,spores_max_nuclear_eur_2050,,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,co2_atmosphere,261.0,spores_max_nuclear_eur_2050,,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_emitted,co2_emitted,spores_max_nuclear_eur_2050_2,24
NL,2,co2_storage,827.0,spores_max_nuclear_eur_2050,,CO2 - Capture and storage,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_pure,co2_pure,spores_max_nuclear_eur_2050_2,24
NL,2,demand_elc,42.0,spores_max_nuclear_eur_2050,,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,demand_gas,31.0,spores_max_nuclear_eur_2050,,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_2,24
NL,2,demand_hyd,43.0,spores_max_nuclear_eur_2050,,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,electrolyser_alk,0.0,spores_max_nuclear_eur_2050,,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,electrolyser_pem,0.8776990796976201,spores_max_nuclear_eur_2050,,Electrolyser - PEM,#7e7a36,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,electrolyser_soe,0.0,spores_max_nuclear_eur_2050,,Electrolyser - SOE,#bc7967,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,free_transmission:NL_1,1.4739738383922631,spores_max_nuclear_eur_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,free_transmission:NL_2,0.5734730412200669,spores_max_nuclear_eur_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,free_transmission:NL_3,2.6907493305919945,spores_max_nuclear_eur_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,free_transmission:NL_4,1.3912504699197137,spores_max_nuclear_eur_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,import_ammonia_cracker,37.28163413571964,spores_max_nuclear_eur_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,import_lng_terminal,25.65849279674282,spores_max_nuclear_eur_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_2,24
NL,2,load_shedding_elc,0.3169535863074995,spores_max_nuclear_eur_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,load_shedding_gas,2.491216250000008,spores_max_nuclear_eur_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_max_nuclear_eur_2050_2,24
NL,2,load_shedding_hyd,0.5428393372626508,spores_max_nuclear_eur_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_max_nuclear_eur_2050_2,24
NL,2,pp_ccgt_gas,0.0,spores_max_nuclear_eur_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_ccgt_gas_ccs,2.858230312182779,spores_max_nuclear_eur_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_ccgt_hyd,0.0191377864317861,spores_max_nuclear_eur_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_nuclear_gen3,0.0,spores_max_nuclear_eur_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_nuclear_smr,25.860969130807323,spores_max_nuclear_eur_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_ocgt_gas,0.1872869463223185,spores_max_nuclear_eur_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pp_ocgt_hyd,2.9566922142581373,spores_max_nuclear_eur_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pv_rooftop,0.0,spores_max_nuclear_eur_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,pv_utility,0.0,spores_max_nuclear_eur_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_max_nuclear_eur_2050_2,24
NL,2,reformer_atr_ccs_98,0.0,spores_max_nuclear_eur_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_max_nuclear_eur_2050_2,24
