,techs,locs,carriers,spores,total_carrier_prod,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
85,bss_nas,NL,electricity,42,43.94963608648633,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
86,bss_nas,NL,electricity,5,5.375836122872286,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
87,bss_nas,NL,electricity,41,918.7880283587749,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
88,bss_nas,NL,electricity,11,11.738333164340697,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
89,bss_nas,NL,electricity,40,102.07351226918897,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
90,bss_nas,NL,electricity,4,1579.9156324057274,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
91,bss_nas,NL,electricity,47,696.3360997046459,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
92,bss_nas,NL,electricity,0,6321.6813166246375,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
93,bss_nas,NL,electricity,17,992.6967271092188,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
94,bss_nas,NL,electricity,39,866.9273931685713,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
95,bss_nas,NL,electricity,36,600.0173647568621,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
96,bss_nas,NL,electricity,8,9.539342402985366,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
97,bss_nas,NL,electricity,7,1817.9803316217565,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
98,bss_nas,NL,electricity,38,182.78676955270606,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
99,bss_nas,NL,electricity,37,421.1000522838379,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
100,bss_nas,NL,electricity,6,5.732679704479349,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
101,bss_nas,NL,electricity,12,141.7171053058617,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
102,bss_vanadium,NL,electricity,8,792.6066136586767,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
103,bss_vanadium,NL,electricity,22,151.0362188558476,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
104,bss_vanadium,NL,electricity,48,987.0328317815035,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
