,techs,locs,carriers,spores,total_carrier_con,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
885,pp_ocgt_gas,NL,gas,42,-308.71656947261835,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
886,pp_ocgt_gas,NL,gas,5,-4.301287540618516,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
887,pp_ocgt_gas,NL,gas,3,-1.0492728801194064,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
888,pp_ocgt_gas,NL,gas,18,-723.08278614671,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
889,pp_ocgt_gas,NL,gas,19,-725.8865171648742,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
890,pp_ocgt_gas,NL,gas,10,-371.472280638619,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
891,pp_ocgt_gas,NL,gas,23,-322.9084199980727,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
892,pp_ocgt_gas,NL,gas,27,-318.2398504511495,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
893,pp_ocgt_gas,NL,gas,8,-638.2168760122545,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
894,pp_ocgt_gas,NL,gas,0,-2059.4785664292986,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
895,pp_ocgt_gas,NL,gas,43,-219.83453779229737,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
896,pp_ocgt_gas,NL,gas,26,-419.89970909211405,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
897,pp_ocgt_gas,NL,gas,13,-583.9839973982859,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
898,pp_ocgt_gas,NL,gas,44,-224.54294511530549,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
899,pp_ocgt_gas,NL,gas,21,-489.0938293560749,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
900,pp_ocgt_gas,NL,gas,40,-192.58269124395204,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
901,pp_ocgt_gas,NL,gas,15,-7.02076861057747,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
902,pp_ocgt_gas,NL,gas,28,-262.9149256654124,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
903,pp_ocgt_gas,NL,gas,20,-551.7298254558946,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
904,pp_ocgt_gas,NL,gas,45,-139.15667297057166,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
905,pp_ocgt_gas,NL,gas,9,-3.704970932996214,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
906,pp_ocgt_gas,NL,gas,14,-245.30844299649308,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
907,pp_ocgt_gas,NL,gas,4,-397.77569298800614,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
908,pp_ocgt_gas,NL,gas,34,-256.99439872335654,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
909,pp_ocgt_gas,NL,gas,47,-212.06661159657182,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
910,pp_ocgt_gas,NL,gas,39,-251.22044003283062,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
911,pp_ocgt_gas,NL,gas,46,-280.66149847849033,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
912,pp_ocgt_gas,NL,gas,33,-221.16853283198756,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
913,pp_ocgt_gas,NL,gas,32,-349.4484246170364,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
914,pp_ocgt_gas,NL,gas,25,-605.6754864812264,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
915,pp_ocgt_gas,NL,gas,16,-635.6201445657592,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
916,pp_ocgt_gas,NL,gas,12,-289.44235448429725,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
917,pp_ocgt_gas,NL,gas,2,-39.457812992519976,spores_eur_2050,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,electricity
918,pp_ocgt_hyd,NL,hydrogen,1,-0.3693783698621858,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
919,pp_ocgt_hyd,NL,hydrogen,50,-105.60981081781325,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
920,pp_ocgt_hyd,NL,hydrogen,48,-79.4609922267837,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
921,pp_ocgt_hyd,NL,hydrogen,8,-225.92702784145666,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
922,pp_ocgt_hyd,NL,hydrogen,7,-1016.3415519872444,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
923,pp_ocgt_hyd,NL,hydrogen,12,-126.93973841974606,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
924,pp_ocgt_hyd,NL,hydrogen,0,-623.6248114598449,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
925,pp_ocgt_hyd,NL,hydrogen,17,-226.00475722088035,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
926,pp_ocgt_hyd,NL,hydrogen,49,-191.6160181113743,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
927,pp_ocgt_hyd,NL,hydrogen,14,-3.2063393584808653,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
928,pp_ocgt_hyd,NL,hydrogen,6,-0.6882516062500156,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
929,pp_ocgt_hyd,NL,hydrogen,5,-270.4410811112072,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
930,pp_ocgt_hyd,NL,hydrogen,16,-2.567442684935819,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
931,pp_ocgt_hyd,NL,hydrogen,11,-287.38429507910143,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
932,pp_ocgt_hyd,NL,hydrogen,13,-216.06862627288825,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
933,pp_ocgt_hyd,NL,hydrogen,18,-21.854575116810196,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
934,pp_ocgt_hyd,NL,hydrogen,15,-276.1063899391425,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
935,pp_ocgt_hyd,NL,hydrogen,22,-184.49867587188672,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
936,pp_ocgt_hyd,NL,hydrogen,19,-326.4223544768899,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
937,pp_ocgt_hyd,NL,hydrogen,47,-133.12608837425302,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
938,pp_ocgt_hyd,NL,hydrogen,40,-45.21015980241501,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
939,pp_ocgt_hyd,NL,hydrogen,28,-58.627744773315655,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
940,pp_ocgt_hyd,NL,hydrogen,29,-219.29606689975367,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
941,pp_ocgt_hyd,NL,hydrogen,4,-2.4553129844793475,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
942,pp_ocgt_hyd,NL,hydrogen,3,-432.6707779056437,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
943,pp_ocgt_hyd,NL,hydrogen,39,-166.43612738396698,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
944,pp_ocgt_hyd,NL,hydrogen,41,-191.89439822710617,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
945,pp_ocgt_hyd,NL,hydrogen,30,-185.58828470295904,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
946,pp_ocgt_hyd,NL,hydrogen,31,-34.908783534735406,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
947,pp_ocgt_hyd,NL,hydrogen,32,-193.48172398958363,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
948,pp_ocgt_hyd,NL,hydrogen,37,-151.68671432380475,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
949,pp_ocgt_hyd,NL,hydrogen,33,-188.78822796519046,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
950,pp_ocgt_hyd,NL,hydrogen,34,-123.6263705916858,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
951,pp_ocgt_hyd,NL,hydrogen,36,-128.0843054244913,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
952,pp_ocgt_hyd,NL,hydrogen,35,-115.28400025435005,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
953,pp_ocgt_hyd,NL,hydrogen,38,-4.38236897846052,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
954,pp_ocgt_hyd,NL,hydrogen,27,-180.65074466911443,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
955,pp_ocgt_hyd,NL,hydrogen,10,-1.5207953770901155,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
956,pp_ocgt_hyd,NL,hydrogen,42,-153.7713425708917,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
957,pp_ocgt_hyd,NL,hydrogen,46,-114.49244660661638,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
958,pp_ocgt_hyd,NL,hydrogen,26,-162.97085574813414,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
959,pp_ocgt_hyd,NL,hydrogen,45,-175.5041343443922,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
960,pp_ocgt_hyd,NL,hydrogen,44,-69.64058226549778,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
961,pp_ocgt_hyd,NL,hydrogen,21,-259.5226003680478,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
962,pp_ocgt_hyd,NL,hydrogen,20,-233.24480391954634,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
963,pp_ocgt_hyd,NL,hydrogen,23,-3.6934689706547936,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
964,pp_ocgt_hyd,NL,hydrogen,43,-184.71860015399076,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
965,pp_ocgt_hyd,NL,hydrogen,24,-248.4127799776014,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
966,pp_ocgt_hyd,NL,hydrogen,25,-92.73221910113729,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
967,pp_ocgt_hyd,NL,hydrogen,9,-198.1566154650022,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
968,pp_ocgt_hyd,NL,hydrogen,2,-0.3436927930628731,spores_eur_2050,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,hydrogen,electricity
969,reformer_atr_ccs_98,NL,gas,13,-45.14700123576862,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
970,reformer_atr_ccs_98,NL,gas,14,-32.320242624584324,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
971,reformer_atr_ccs_98,NL,gas,20,-54.14728362022657,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
972,reformer_atr_ccs_98,NL,gas,18,-48.817203902084685,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
973,reformer_atr_ccs_98,NL,gas,0,-10.851335404834671,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
974,reformer_atr_ccs_98,NL,gas,19,-27.72141123581881,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
975,reformer_atr_ccs_98,NL,gas,1,-35.48498009562795,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
976,reformer_atr_ccs_98,NL,gas,15,-47.05894203180299,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
977,reformer_atr_ccs_98,NL,gas,17,-28.64326095981999,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
978,reformer_atr_ccs_98,NL,gas,12,-41.295109384271704,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
979,reformer_atr_ccs_98,NL,gas,16,-39.684495135112144,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
980,reformer_atr_ccs_98,NL,gas,11,-54.10964039714649,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
981,reformer_atr_ccs_98,NL,gas,10,-52.45118305805349,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
982,reformer_atr_ccs_98,NL,gas,2,-11.51864856969651,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
983,reformer_atr_ccs_98,NL,gas,31,-64.51379851119474,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
984,reformer_atr_ccs_98,NL,gas,36,-47.636302154923044,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
985,reformer_atr_ccs_98,NL,gas,7,-32.35208253046762,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
986,reformer_atr_ccs_98,NL,gas,27,-35.56048398699461,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
987,reformer_atr_ccs_98,NL,gas,22,-52.29549030809431,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
988,reformer_atr_ccs_98,NL,gas,42,-36.52815872542601,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
989,reformer_atr_ccs_98,NL,gas,30,-39.820819903371294,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
990,reformer_atr_ccs_98,NL,gas,43,-42.39617490643531,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
991,reformer_atr_ccs_98,NL,gas,6,-24.611456716730924,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
992,reformer_atr_ccs_98,NL,gas,26,-32.5955279326462,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
993,reformer_atr_ccs_98,NL,gas,44,-38.39007101041631,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
994,reformer_atr_ccs_98,NL,gas,41,-39.81216315593866,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
995,reformer_atr_ccs_98,NL,gas,45,-53.59108502965338,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
996,reformer_atr_ccs_98,NL,gas,50,-64.00349251668949,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
997,reformer_atr_ccs_98,NL,gas,23,-55.24767625284536,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
998,reformer_atr_ccs_98,NL,gas,25,-48.98297729409693,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
999,reformer_atr_ccs_98,NL,gas,46,-51.46503137136351,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1000,reformer_atr_ccs_98,NL,gas,47,-47.756640987948565,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1001,reformer_atr_ccs_98,NL,gas,5,-37.91745716305941,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1002,reformer_atr_ccs_98,NL,gas,33,-33.81941663345007,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1003,reformer_atr_ccs_98,NL,gas,48,-65.0219158110498,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1004,reformer_atr_ccs_98,NL,gas,24,-42.62353003957039,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1005,reformer_atr_ccs_98,NL,gas,34,-39.2176788892194,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1006,reformer_atr_ccs_98,NL,gas,40,-41.29750142457303,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1007,reformer_atr_ccs_98,NL,gas,49,-47.07628724205711,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1008,reformer_atr_ccs_98,NL,gas,8,-39.39281933235484,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1009,reformer_atr_ccs_98,NL,gas,3,-17.797837480942245,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1010,reformer_atr_ccs_98,NL,gas,38,-45.62583006000933,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1011,reformer_atr_ccs_98,NL,gas,4,-67.47875978869253,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1012,reformer_atr_ccs_98,NL,gas,29,-59.809755466636695,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1013,reformer_atr_ccs_98,NL,gas,9,-44.66688505512917,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1014,reformer_atr_ccs_98,NL,gas,32,-51.186435294224964,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1015,reformer_atr_ccs_98,NL,gas,28,-49.457910639034836,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1016,reformer_atr_ccs_98,NL,gas,37,-35.350048672602625,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1017,reformer_atr_ccs_98,NL,gas,35,-30.49502281874142,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1018,reformer_atr_ccs_98,NL,gas,39,-43.45681587614557,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1019,reformer_atr_ccs_98,NL,gas,21,-45.843541360801865,spores_eur_2050,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1020,reformer_smr,NL,gas,12,-8.185918539639529,spores_eur_2050,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1021,reformer_smr,NL,gas,46,-10.61895548569231,spores_eur_2050,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
1022,reformer_smr,NL,gas,37,-7.728332617946549,spores_eur_2050,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,gas,hydrogen
